Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-23 20:15:00,64065.62109375,64068.16015625,63976.66015625,63976.66015625,63976.66015625,31501312
2024-06-23 20:30:00,63973.515625,63973.515625,63689.94921875,63784.37890625,63784.37890625,390025216
2024-06-23 20:45:00,63776.7890625,63803.0078125,63707.6875,63707.6875,63707.6875,115540992
2024-06-23 21:00:00,63678.265625,63745.9296875,63554.99609375,63605.07421875,63605.07421875,140205056
2024-06-23 21:15:00,63644.20703125,63712.20703125,63523.5625,63694.21875,63694.21875,249962496
2024-06-23 21:30:00,63720.2265625,63804.3359375,63707.671875,63801.30859375,63801.30859375,123248640
2024-06-23 21:45:00,63812.8203125,63812.8203125,63746.14453125,63764.7734375,63764.7734375,50330624
2024-06-23 22:00:00,63798.50390625,63798.50390625,63660.26953125,63660.26953125,63660.26953125,106444800
2024-06-23 22:15:00,63669.09765625,63743.57421875,63656.03515625,63693.8125,63693.8125,121616384
2024-06-23 22:30:00,63693.0546875,63693.0546875,63649.9921875,63670.71484375,63670.71484375,91773952
2024-06-23 22:45:00,63675.77734375,63675.77734375,63618.94921875,63618.94921875,63618.94921875,68412416
2024-06-23 23:00:00,63611.75,63638.640625,63603.14453125,63635.65625,63635.65625,59454464
2024-06-23 23:15:00,63638.1796875,63638.1796875,63536.203125,63541.796875,63541.796875,95012864
2024-06-23 23:30:00,63530.6796875,63530.6796875,63276.140625,63333.921875,63333.921875,304379904
2024-06-23 23:45:00,63324.01171875,63324.01171875,63208.92578125,63208.92578125,63208.92578125,168883200
2024-06-24 00:00:00,63173.3515625,63245.20703125,62998.94140625,63056.84765625,63056.84765625,547745792
2024-06-24 00:15:00,63094.5546875,63129.4375,63053.8203125,63077.6484375,63077.6484375,294975488
2024-06-24 00:30:00,63083.94140625,63193.109375,62963.078125,63193.109375,63193.109375,240438272
2024-06-24 00:45:00,63208.50390625,63208.50390625,63009.3984375,63009.3984375,63009.3984375,210457600
2024-06-24 01:00:00,63030.38671875,63081.01171875,62989.25390625,63049.65234375,63049.65234375,155442176
2024-06-24 01:15:00,63009.0703125,63128.05078125,62912.015625,63128.05078125,63128.05078125,266529792
2024-06-24 01:30:00,63177.33203125,63222.54296875,63177.33203125,63179.4140625,63179.4140625,180240384
2024-06-24 01:45:00,63183.2734375,63292.52734375,63183.2734375,63292.52734375,63292.52734375,112328704
2024-06-24 02:00:00,63264.61328125,63280.31640625,63190.45703125,63190.45703125,63190.45703125,118827008
2024-06-24 02:15:00,63197.0703125,63245.69921875,63170.10546875,63187.05859375,63187.05859375,72392704
2024-06-24 02:30:00,63173.67578125,63231.86328125,63066.67578125,63066.67578125,63066.67578125,94740480
2024-06-24 02:45:00,63029.1953125,63059.60546875,62710.390625,62876.859375,62876.859375,309790720
2024-06-24 03:00:00,62856.38671875,62893.43359375,62782.87890625,62871.375,62871.375,254664704
2024-06-24 03:15:00,62928.1328125,62977.31640625,62895.58203125,62956.0234375,62956.0234375,195030016
2024-06-24 03:30:00,62962.90625,62962.90625,62861.86328125,62861.86328125,62861.86328125,118792192
2024-06-24 03:45:00,62853.0546875,62876.35546875,62835.38671875,62835.38671875,62835.38671875,50162688
2024-06-24 04:00:00,62820.2734375,62820.2734375,62644.28125,62645.37890625,62645.37890625,155195392
2024-06-24 04:15:00,62671.8515625,62741.5234375,62666.41015625,62722.94921875,62722.94921875,157555712
2024-06-24 04:30:00,62703.45703125,62884.28515625,62703.45703125,62859.8359375,62859.8359375,151235584
2024-06-24 04:45:00,62849.9765625,62898.84765625,62810.21484375,62810.21484375,62810.21484375,94364672
2024-06-24 05:00:00,62817.8203125,62819.51953125,62716.0546875,62716.0546875,62716.0546875,66816000
2024-06-24 05:15:00,62696.58203125,62709.53515625,62492.80078125,62562.29296875,62562.29296875,460844032
2024-06-24 05:30:00,62566.58203125,62597.49609375,62389.79296875,62416.421875,62416.421875,426101760
2024-06-24 05:45:00,62290.91796875,62376.87109375,62274.69140625,62274.69140625,62274.69140625,403991552
2024-06-24 06:00:00,62306.53515625,62314.96484375,62128.02734375,62314.96484375,62314.96484375,274118656
2024-06-24 06:15:00,62244.0,62353.05859375,62220.66796875,62247.0078125,62247.0078125,364681216
2024-06-24 06:30:00,62281.98046875,62355.25390625,62281.98046875,62327.203125,62327.203125,168147968
2024-06-24 06:45:00,62322.78125,62355.3046875,62244.21875,62355.3046875,62355.3046875,203250688
2024-06-24 07:00:00,62352.890625,62359.75,62212.41015625,62231.6796875,62231.6796875,168288256
2024-06-24 07:15:00,62261.546875,62261.546875,62167.5,62234.11328125,62234.11328125,228556800
2024-06-24 07:30:00,62253.92578125,62488.3203125,62253.92578125,62488.3203125,62488.3203125,269137920
2024-06-24 07:45:00,62510.59765625,62522.00390625,62427.1796875,62427.1796875,62427.1796875,216229888
2024-06-24 08:00:00,62445.06640625,62509.875,62329.58984375,62333.29296875,62333.29296875,179560448
2024-06-24 08:15:00,62357.66015625,62702.171875,62331.265625,62702.171875,62702.171875,327649280
2024-06-24 08:30:00,62697.70703125,62883.74609375,62697.70703125,62808.73046875,62808.73046875,354435072
2024-06-24 08:45:00,62814.328125,62883.7734375,62580.6875,62619.828125,62619.828125,262324224
2024-06-24 09:00:00,62779.515625,62779.515625,62494.44921875,62494.44921875,62494.44921875,297160704
2024-06-24 09:15:00,62449.546875,62475.83984375,62065.66015625,62107.6953125,62107.6953125,358725632
2024-06-24 09:30:00,62109.03125,62109.03125,61013.73828125,61096.2109375,61096.2109375,2270154752
2024-06-24 09:45:00,61054.88671875,61413.1484375,61054.88671875,61354.390625,61354.390625,809443328
2024-06-24 10:00:00,61368.7265625,61527.55859375,61368.7265625,61494.5234375,61494.5234375,476114944
2024-06-24 10:15:00,61505.39453125,61507.79296875,61263.7578125,61309.1875,61309.1875,365682688
2024-06-24 10:30:00,61316.0,61316.0,61149.9296875,61156.38671875,61156.38671875,234739712
2024-06-24 10:45:00,61179.41796875,61234.27734375,61107.7734375,61192.5234375,61192.5234375,308684800
2024-06-24 11:00:00,61144.98828125,61254.765625,61018.265625,61018.265625,61018.265625,209403904
2024-06-24 11:15:00,61047.26953125,61058.0546875,60888.1953125,60888.1953125,60888.1953125,337584128
2024-06-24 11:30:00,60853.6953125,61121.62890625,60853.6953125,61121.62890625,61121.62890625,385890304
2024-06-24 11:45:00,61129.2265625,61321.2890625,61108.03515625,61265.19921875,61265.19921875,359483392
2024-06-24 12:00:00,61277.265625,61329.671875,61190.15234375,61323.51171875,61323.51171875,242849792
2024-06-24 12:15:00,61350.83984375,61443.33203125,61337.6171875,61337.6171875,61337.6171875,345880576
2024-06-24 12:30:00,61335.9921875,61335.9921875,61158.1953125,61163.46484375,61163.46484375,224411648
2024-06-24 12:45:00,61131.90625,61151.98046875,61118.15234375,61143.25,61143.25,227444736
2024-06-24 13:00:00,61138.37109375,61138.37109375,61035.359375,61035.359375,61035.359375,129544192
2024-06-24 13:15:00,61016.34375,61187.71875,60961.79296875,61187.71875,61187.71875,347357184
2024-06-24 13:30:00,61230.3828125,61500.15625,61230.3828125,61338.17578125,61338.17578125,301383680
2024-06-24 13:45:00,61289.76171875,61525.79296875,61239.421875,61525.79296875,61525.79296875,334069760
2024-06-24 14:00:00,61551.32421875,61646.47265625,61400.94140625,61400.94140625,61400.94140625,403492864
2024-06-24 14:15:00,61414.66015625,61414.66015625,61277.875,61277.875,61277.875,236773376
2024-06-24 14:30:00,61248.72265625,61353.24609375,61152.99609375,61152.99609375,61152.99609375,243427328
2024-06-24 14:45:00,61152.4296875,61305.82421875,61087.12109375,61305.82421875,61305.82421875,189433856
2024-06-24 15:00:00,61296.28125,61296.28125,61184.98046875,61210.36328125,61210.36328125,182378496
2024-06-24 15:15:00,61202.796875,61288.9140625,61170.37890625,61195.4296875,61195.4296875,150153216
2024-06-24 15:30:00,61249.3125,61293.15625,61071.1484375,61097.52734375,61097.52734375,270778368
2024-06-24 15:45:00,61130.87890625,61130.87890625,60699.25,60699.25,60699.25,362958848
2024-06-24 16:00:00,60793.109375,60839.5859375,60703.046875,60829.21875,60829.21875,585861120
2024-06-24 16:15:00,60884.79296875,60990.6875,60748.4140625,60913.3359375,60913.3359375,382873600
2024-06-24 16:30:00,60845.24609375,60903.1640625,60524.02734375,60524.02734375,60524.02734375,501153792
2024-06-24 16:45:00,60494.2265625,60494.2265625,60020.3515625,60090.58984375,60090.58984375,653430784
2024-06-24 17:00:00,60162.61328125,60405.28515625,59891.17578125,60253.59375,60253.59375,947392512
2024-06-24 17:15:00,60145.96875,60383.15625,59933.953125,59933.953125,59933.953125,1250598912
2024-06-24 17:30:00,59967.66796875,60264.3671875,59862.44140625,60264.3671875,60264.3671875,791924736
2024-06-24 17:45:00,60209.73828125,60272.8984375,60174.8203125,60185.12890625,60185.12890625,633487360
2024-06-24 18:00:00,60206.00390625,60209.2734375,60036.25,60036.25,60036.25,378544128
2024-06-24 18:15:00,59935.75390625,60391.84765625,59807.55859375,60391.84765625,60391.84765625,822210560
2024-06-24 18:30:00,60395.74609375,60395.74609375,60235.21875,60292.0078125,60292.0078125,424579072
2024-06-24 18:45:00,60282.08203125,60335.7265625,60243.30859375,60335.7265625,60335.7265625,220585984
2024-06-24 19:00:00,60370.36328125,60418.9375,60201.9765625,60201.9765625,60201.9765625,266780672
2024-06-24 19:15:00,60178.5,60178.5,59942.6796875,59943.984375,59943.984375,277602304
2024-06-24 19:30:00,60013.91796875,60107.65625,59838.59375,59842.48828125,59842.48828125,163401728
2024-06-24 19:45:00,59836.82421875,59836.82421875,59198.53515625,59198.53515625,59198.53515625,766107648
2024-06-24 20:00:00,59554.4140625,59554.4140625,59332.1640625,59341.203125,59341.203125,1075421184
2024-06-24 20:15:00,59252.9375,59252.9375,59075.59375,59075.59375,59075.59375,495050752
2024-06-24 20:30:00,58890.65234375,59301.7109375,58693.8359375,59144.33984375,59144.33984375,1059741696
2024-06-24 20:45:00,59196.171875,59497.39453125,59196.171875,59497.39453125,59497.39453125,335413248
2024-06-24 21:00:00,59492.640625,59570.16796875,59393.4453125,59555.8203125,59555.8203125,146989056
2024-06-24 21:15:00,59583.34375,59768.79296875,59574.71484375,59705.453125,59705.453125,222035968
2024-06-24 21:30:00,59756.1171875,59932.6640625,59756.1171875,59870.49609375,59870.49609375,368058368
2024-06-24 21:45:00,59874.32421875,60009.55859375,59867.55078125,60009.55859375,60009.55859375,252014592
2024-06-24 22:00:00,60044.23828125,60044.23828125,59971.1640625,60042.125,60042.125,38039552
2024-06-24 22:15:00,60050.52734375,60127.64453125,59986.5234375,60127.64453125,60127.64453125,118095872
2024-06-24 22:30:00,60129.5234375,60242.8359375,60117.234375,60117.234375,60117.234375,119267328
2024-06-24 22:45:00,60094.30078125,60099.28515625,60026.8515625,60026.8515625,60026.8515625,61059072
2024-06-24 23:00:00,60023.98046875,60200.25,59972.37890625,60200.25,60200.25,67747840
2024-06-24 23:15:00,60201.25390625,60212.50390625,60138.20703125,60187.921875,60187.921875,105881600
2024-06-24 23:30:00,60183.82421875,60329.91015625,60183.82421875,60329.91015625,60329.91015625,0
2024-06-24 23:45:00,60374.40234375,60374.40234375,60307.640625,60318.1796875,60318.1796875,92307456
2024-06-25 00:00:00,60239.75,60306.6171875,60239.75,60267.9296875,60267.9296875,0
2024-06-25 00:15:00,60259.9375,60415.0234375,60245.10546875,60325.19921875,60325.19921875,158314496
2024-06-25 00:30:00,60343.2578125,60364.8203125,60293.36328125,60343.42578125,60343.42578125,0
2024-06-25 00:45:00,60355.55859375,60563.28125,60335.06640625,60402.5859375,60402.5859375,91521024
2024-06-25 01:00:00,60377.08203125,60462.6796875,60310.16796875,60462.6796875,60462.6796875,9711616
2024-06-25 01:15:00,60422.125,60422.125,60283.6015625,60283.6015625,60283.6015625,0
2024-06-25 01:30:00,60287.61328125,60376.37109375,60260.5859375,60362.1640625,60362.1640625,0
2024-06-25 01:45:00,60358.66796875,60441.03125,60299.89453125,60441.03125,60441.03125,26013696
2024-06-25 02:00:00,60530.80859375,60592.265625,60446.51171875,60446.51171875,60446.51171875,27213824
2024-06-25 02:15:00,60449.14453125,60498.8671875,60389.5625,60418.6171875,60418.6171875,46526464
2024-06-25 02:30:00,60448.41796875,60660.7421875,60448.41796875,60483.66015625,60483.66015625,129835008
2024-06-25 02:45:00,60510.90234375,60647.07421875,60510.90234375,60635.8359375,60635.8359375,41164800
2024-06-25 03:00:00,60658.06640625,61241.58203125,60612.14453125,61177.8125,61177.8125,369168384
2024-06-25 03:15:00,61173.140625,61346.97265625,61140.4765625,61309.7890625,61309.7890625,315940864
2024-06-25 03:30:00,61332.54296875,61516.2265625,61331.5703125,61509.55078125,61509.55078125,291598336
2024-06-25 03:45:00,61555.75390625,61555.75390625,61272.23828125,61272.23828125,61272.23828125,282894336
2024-06-25 04:00:00,61305.1015625,61345.3671875,61169.328125,61169.328125,61169.328125,59518976
2024-06-25 04:15:00,61171.515625,61286.45703125,61171.515625,61285.6328125,61285.6328125,46551040
2024-06-25 04:30:00,61294.1171875,61368.18359375,61281.6953125,61285.31640625,61285.31640625,40976384
2024-06-25 04:45:00,61277.37890625,61353.34375,61232.140625,61337.76953125,61337.76953125,71331840
2024-06-25 05:00:00,61338.75,61389.7734375,61324.44140625,61332.4921875,61332.4921875,0
2024-06-25 05:15:00,61358.01953125,61358.01953125,61300.99609375,61300.99609375,61300.99609375,0
2024-06-25 05:30:00,61296.33203125,61296.33203125,61057.83984375,61057.83984375,61057.83984375,0
2024-06-25 05:45:00,60994.84765625,61041.87109375,60952.37890625,61029.98828125,61029.98828125,0
2024-06-25 06:00:00,60993.8046875,61019.3359375,60935.49609375,60989.06640625,60989.06640625,0
2024-06-25 06:15:00,60995.9765625,61056.875,60966.65234375,61056.875,61056.875,0
2024-06-25 06:30:00,61014.06640625,61150.23828125,61014.06640625,61114.4453125,61114.4453125,63180800
2024-06-25 06:45:00,61092.23828125,61127.9296875,61072.10546875,61106.8203125,61106.8203125,0
2024-06-25 07:00:00,61108.9375,61208.328125,61056.17578125,61056.17578125,61056.17578125,17027072
2024-06-25 07:15:00,60960.17578125,60976.48046875,60868.34765625,60868.34765625,60868.34765625,0
2024-06-25 07:30:00,60803.953125,60843.265625,60776.00390625,60782.65625,60782.65625,56512512
2024-06-25 07:45:00,60709.19140625,60751.265625,60626.96875,60626.96875,60626.96875,166469632
2024-06-25 08:00:00,60636.23046875,60821.046875,60636.23046875,60818.61328125,60818.61328125,108834816
2024-06-25 08:15:00,60858.6484375,60866.8671875,60757.6953125,60761.203125,60761.203125,23330816
2024-06-25 08:30:00,60721.44921875,60729.28125,60666.73046875,60729.28125,60729.28125,0
2024-06-25 08:45:00,60715.61328125,60836.6953125,60705.953125,60813.2109375,60813.2109375,0
2024-06-25 09:00:00,60829.84765625,60888.83984375,60829.84765625,60887.65625,60887.65625,0
2024-06-25 09:15:00,60889.03125,60928.9375,60850.84765625,60863.390625,60863.390625,0
2024-06-25 09:30:00,60867.53515625,61074.64453125,60867.53515625,61019.8828125,61019.8828125,0
2024-06-25 09:45:00,61014.203125,61499.140625,60987.5859375,61423.296875,61423.296875,97878016
2024-06-25 10:00:00,61428.609375,61428.609375,61241.99609375,61241.99609375,61241.99609375,0
2024-06-25 10:15:00,61233.5,61289.73046875,61194.4921875,61238.203125,61238.203125,0
2024-06-25 10:30:00,61255.4140625,61295.83984375,61152.07421875,61270.88671875,61270.88671875,0
2024-06-25 10:45:00,61255.65625,61344.65234375,61255.65625,61322.65234375,61322.65234375,0
2024-06-25 11:00:00,61299.92578125,61358.5859375,61299.92578125,61352.38671875,61352.38671875,0
2024-06-25 11:15:00,61347.15625,61420.16015625,61202.9453125,61202.9453125,61202.9453125,0
2024-06-25 11:30:00,61176.8125,61176.8125,61130.1015625,61130.1015625,61130.1015625,0
2024-06-25 11:45:00,61141.0703125,61247.0546875,61132.6875,61190.671875,61190.671875,0
2024-06-25 12:00:00,61167.671875,61177.84375,61003.53125,61081.15625,61081.15625,65380352
2024-06-25 12:15:00,61065.33984375,61202.40625,61065.33984375,61175.26171875,61175.26171875,63033344
2024-06-25 12:30:00,61186.5390625,61186.5390625,61095.10546875,61095.10546875,61095.10546875,0
2024-06-25 12:45:00,61090.88671875,61090.88671875,60987.4375,60993.6640625,60993.6640625,1359872
2024-06-25 13:00:00,61002.171875,61169.77734375,61002.171875,61169.77734375,61169.77734375,0
2024-06-25 13:15:00,61146.48828125,61210.84765625,61112.95703125,61210.84765625,61210.84765625,0
2024-06-25 13:30:00,61214.80859375,61214.80859375,61003.27734375,61201.734375,61201.734375,49737728
2024-06-25 13:45:00,61177.64453125,61316.26171875,61033.44140625,61143.96484375,61143.96484375,166518784
2024-06-25 14:00:00,61152.55859375,61300.47265625,61152.55859375,61289.0859375,61289.0859375,37449728
2024-06-25 14:15:00,61258.234375,61862.24609375,61258.234375,61862.24609375,61862.24609375,326672384
2024-06-25 14:30:00,62054.16015625,62054.16015625,61853.78515625,61952.640625,61952.640625,680595456
2024-06-25 14:45:00,61908.12109375,61908.12109375,61660.3984375,61756.4453125,61756.4453125,254369792
2024-06-25 15:00:00,61762.75,61762.75,61400.64453125,61432.34375,61432.34375,274472960
2024-06-25 15:15:00,61364.875,61777.12890625,61364.875,61737.07421875,61737.07421875,380317696
2024-06-25 15:30:00,61757.76953125,61888.015625,61757.76953125,61865.8828125,61865.8828125,173883392
2024-06-25 15:45:00,61833.37109375,61883.33984375,61831.09375,61841.7421875,61841.7421875,0
2024-06-25 16:00:00,61811.9140625,61904.63671875,61730.2890625,61754.0078125,61754.0078125,0
2024-06-25 16:15:00,61724.00390625,61736.59375,61504.578125,61614.56640625,61614.56640625,35385344
2024-06-25 16:30:00,61584.13671875,61584.13671875,61487.1796875,61533.5703125,61533.5703125,78606336
2024-06-25 16:45:00,61538.375,61538.375,61375.54296875,61375.54296875,61375.54296875,0
2024-06-25 17:00:00,61375.73046875,61587.265625,61375.73046875,61587.265625,61587.265625,0
2024-06-25 17:15:00,61686.37109375,61744.51953125,61598.87890625,61744.51953125,61744.51953125,43057152
2024-06-25 17:30:00,61738.1015625,61738.1015625,61576.1484375,61579.41796875,61579.41796875,0
2024-06-25 17:45:00,61612.2421875,61612.2421875,61431.34375,61436.94921875,61436.94921875,0
2024-06-25 18:00:00,61315.578125,61424.09375,61202.76171875,61225.828125,61225.828125,0
2024-06-25 18:15:00,61307.84765625,61832.4921875,61307.84765625,61832.4921875,61832.4921875,0
2024-06-25 18:30:00,61965.68359375,61997.421875,61876.2578125,61997.421875,61997.421875,56444928
2024-06-25 18:45:00,62004.6640625,62194.5390625,61955.7578125,62157.3671875,62157.3671875,239226880
2024-06-25 19:00:00,62150.96875,62258.26171875,61907.16015625,61907.16015625,61907.16015625,222779392
2024-06-25 19:15:00,61914.2578125,61985.30859375,61891.5625,61985.30859375,61985.30859375,0
2024-06-25 19:30:00,61950.95703125,61966.1796875,61871.04296875,61881.3828125,61881.3828125,25407488
2024-06-25 19:45:00,61872.75390625,62134.64453125,61830.59765625,62134.64453125,62134.64453125,0
2024-06-25 20:00:00,61989.87109375,62062.47265625,61918.4140625,61918.4140625,61918.4140625,0
2024-06-25 20:15:00,61902.484375,62029.7421875,61902.484375,61989.7578125,61989.7578125,0
2024-06-25 20:30:00,61981.8984375,62038.6015625,61961.8125,62038.6015625,62038.6015625,0
2024-06-25 20:45:00,62001.95703125,62001.95703125,61886.51953125,61890.6328125,61890.6328125,0
2024-06-25 21:00:00,61880.53515625,61880.53515625,61828.34375,61844.0078125,61844.0078125,0
2024-06-25 21:15:00,61823.86328125,61876.046875,61823.86328125,61873.18359375,61873.18359375,0
2024-06-25 21:30:00,61880.47265625,62000.12109375,61878.78125,61933.66796875,61933.66796875,0
2024-06-25 21:45:00,61928.78125,61928.78125,61887.40625,61888.55078125,61888.55078125,0
2024-06-25 22:00:00,61930.3125,62087.7890625,61930.3125,62087.7890625,62087.7890625,11941888
2024-06-25 22:15:00,62076.3203125,62147.94921875,62076.3203125,62135.9140625,62135.9140625,8044544
2024-06-25 22:30:00,62138.21875,62138.34765625,62003.9609375,62003.9609375,62003.9609375,0
2024-06-25 22:45:00,61979.86328125,61979.86328125,61872.171875,61901.33984375,61901.33984375,0
2024-06-25 23:00:00,61902.21875,61928.32421875,61747.40625,61747.40625,61747.40625,178176
2024-06-25 23:15:00,61727.33984375,61727.33984375,61687.7734375,61706.8515625,61706.8515625,0
2024-06-25 23:30:00,61705.08203125,61730.00390625,61675.00390625,61701.7421875,61701.7421875,0
2024-06-25 23:45:00,61706.69140625,61808.59375,61706.69140625,61808.59375,61808.59375,0
2024-06-26 00:00:00,61789.67578125,61815.67578125,61737.80859375,61743.9453125,61743.9453125,8587264
2024-06-26 00:15:00,61740.53125,61808.9609375,61740.53125,61808.9609375,61808.9609375,6131712
2024-06-26 00:30:00,61828.4921875,61828.4921875,61664.5625,61664.5625,61664.5625,0
2024-06-26 00:45:00,61662.359375,61784.875,61662.359375,61757.73828125,61757.73828125,3504128
2024-06-26 01:00:00,61758.0,61820.90625,61741.40625,61820.90625,61820.90625,12093440
2024-06-26 01:15:00,61902.03125,62016.01953125,61902.03125,61959.83203125,61959.83203125,142977024
2024-06-26 01:30:00,61996.05859375,61996.05859375,61916.59375,61992.10546875,61992.10546875,160794624
2024-06-26 01:45:00,61988.7734375,62146.9609375,61967.29296875,62073.4765625,62073.4765625,152907776
2024-06-26 02:00:00,62066.6640625,62332.03515625,62014.109375,62289.83203125,62289.83203125,89886720
2024-06-26 02:15:00,62322.38671875,62434.13671875,62196.96484375,62217.26953125,62217.26953125,224600064
2024-06-26 02:30:00,62207.703125,62215.11328125,62129.26953125,62129.26953125,62129.26953125,0
2024-06-26 02:45:00,62119.6015625,62119.6015625,62030.765625,62030.765625,62030.765625,0
2024-06-26 03:00:00,62016.296875,62041.44140625,61970.578125,62019.95703125,62019.95703125,0
2024-06-26 03:15:00,62027.67578125,62028.98828125,61921.85546875,61921.85546875,61921.85546875,0
2024-06-26 03:30:00,61916.92578125,61958.82421875,61851.58203125,61932.27734375,61932.27734375,0
2024-06-26 03:45:00,61928.0390625,61960.54296875,61917.77734375,61917.77734375,61917.77734375,0
2024-06-26 04:00:00,61924.7421875,61968.8046875,61780.40625,61787.55859375,61787.55859375,0
2024-06-26 04:15:00,61773.51953125,61787.6328125,61748.2578125,61773.7421875,61773.7421875,0
2024-06-26 04:30:00,61777.73046875,61777.73046875,61746.16015625,61756.6484375,61756.6484375,25337856
2024-06-26 04:45:00,61743.4296875,61766.40625,61710.859375,61710.859375,61710.859375,38795264
2024-06-26 05:00:00,61700.5078125,61762.91015625,61700.5078125,61722.828125,61722.828125,10133504
2024-06-26 05:15:00,61748.5234375,61765.33203125,61570.25,61574.453125,61574.453125,65306624
2024-06-26 05:30:00,61584.1328125,61632.0390625,61568.30078125,61611.23046875,61611.23046875,53915648
2024-06-26 05:45:00,61610.90234375,61658.45703125,61609.17578125,61609.17578125,61609.17578125,0
2024-06-26 06:00:00,61602.08203125,61602.08203125,61527.02734375,61559.33984375,61559.33984375,15886336
2024-06-26 06:15:00,61588.6953125,61632.46875,61559.5234375,61619.40625,61619.40625,49571840
2024-06-26 06:30:00,61601.9609375,61628.91015625,61534.109375,61535.24609375,61535.24609375,0
2024-06-26 06:45:00,61552.37109375,61614.87890625,61525.3515625,61574.20703125,61574.20703125,110592
2024-06-26 07:00:00,61567.28515625,61617.78125,61546.30859375,61617.78125,61617.78125,9766912
2024-06-26 07:15:00,61630.98046875,61730.94921875,61596.421875,61596.421875,61596.421875,5992448
2024-06-26 07:30:00,61609.43359375,61728.2421875,61535.20703125,61682.4375,61682.4375,35540992
2024-06-26 07:45:00,61677.5625,61700.96875,61660.7578125,61697.0078125,61697.0078125,0
2024-06-26 08:00:00,61704.046875,61708.21875,61550.4609375,61570.02734375,61570.02734375,0
2024-06-26 08:15:00,61543.2421875,61543.2421875,61442.30078125,61480.84765625,61480.84765625,96440320
2024-06-26 08:30:00,61504.53515625,61509.60546875,61436.515625,61509.60546875,61509.60546875,16134144
2024-06-26 08:45:00,61518.52734375,61551.77734375,61478.2578125,61478.2578125,61478.2578125,14960640
2024-06-26 09:00:00,61449.87890625,61460.0078125,61410.5,61460.0078125,61460.0078125,7297024
2024-06-26 09:15:00,61429.28125,61496.6875,61381.23046875,61496.6875,61496.6875,36562944
2024-06-26 09:30:00,61494.5234375,61502.96875,61396.29296875,61396.29296875,61396.29296875,5347328
2024-06-26 09:45:00,61356.25390625,61403.44921875,61352.54296875,61358.5,61358.5,0
2024-06-26 10:00:00,61361.87109375,61361.87109375,61280.60546875,61315.59765625,61315.59765625,0
2024-06-26 10:15:00,61312.2265625,61312.2265625,61207.4609375,61207.4609375,61207.4609375,36118528
2024-06-26 10:30:00,61277.35546875,61303.56640625,61224.55859375,61224.55859375,61224.55859375,83990528
2024-06-26 10:45:00,61216.1953125,61300.19921875,61207.77734375,61258.65234375,61258.65234375,51302400
2024-06-26 11:00:00,61288.60546875,61452.58984375,61288.60546875,61452.58984375,61452.58984375,405504
2024-06-26 11:15:00,61517.58984375,61517.58984375,61362.72265625,61367.70703125,61367.70703125,17547264
2024-06-26 11:30:00,61352.08203125,61386.6328125,61331.05078125,61331.05078125,61331.05078125,13826048
2024-06-26 11:45:00,61329.4375,61430.70703125,61328.98828125,61409.796875,61409.796875,1841152
2024-06-26 12:00:00,61420.125,61518.4609375,61395.921875,61395.921875,61395.921875,0
2024-06-26 12:15:00,61391.67578125,61477.55078125,61383.71484375,61443.015625,61443.015625,0
2024-06-26 12:30:00,61442.79296875,61480.79296875,61329.58203125,61351.734375,61351.734375,1683456
2024-06-26 12:45:00,61342.72265625,61488.171875,61336.1171875,61449.4296875,61449.4296875,86896640
2024-06-26 13:00:00,61433.37109375,61523.828125,61373.375,61380.125,61380.125,79636480
2024-06-26 13:15:00,61442.421875,61521.75,61417.3984375,61521.75,61521.75,9799680
2024-06-26 13:30:00,61515.58203125,61669.8671875,61486.9140625,61615.36328125,61615.36328125,58613760
2024-06-26 13:45:00,61616.77734375,61804.671875,61616.77734375,61784.55078125,61784.55078125,0
2024-06-26 14:00:00,61742.18359375,61941.14453125,61742.12890625,61941.14453125,61941.14453125,30910464
2024-06-26 14:15:00,61908.63671875,61951.8046875,61694.625,61694.625,61694.625,11991040
2024-06-26 14:30:00,61672.2890625,61760.6953125,61577.44921875,61654.1875,61654.1875,0
2024-06-26 14:45:00,61656.5,61857.15234375,61656.5,61760.04296875,61760.04296875,0
2024-06-26 15:00:00,61732.4921875,61732.4921875,61249.4921875,61249.4921875,61249.4921875,0
2024-06-26 15:15:00,61286.79296875,61444.55859375,61286.79296875,61388.4296875,61388.4296875,0
2024-06-26 15:30:00,61387.56640625,61407.02734375,61213.3125,61235.08984375,61235.08984375,2154496
2024-06-26 15:45:00,61302.04296875,61417.8984375,61301.12890625,61409.796875,61409.796875,2512896
2024-06-26 16:00:00,61441.9609375,61493.5625,61369.37890625,61429.41015625,61429.41015625,0
2024-06-26 16:15:00,61506.4609375,61506.4609375,61400.515625,61489.99609375,61489.99609375,20664320
2024-06-26 16:30:00,61473.91796875,61530.44140625,61434.5,61434.5,61434.5,0
2024-06-26 16:45:00,61436.94140625,61436.94140625,61204.4921875,61231.62109375,61231.62109375,15130624
2024-06-26 17:00:00,61249.7109375,61249.7109375,60875.6484375,60938.5625,60938.5625,315774976
2024-06-26 17:15:00,60944.65234375,61031.3515625,60833.796875,61031.3515625,61031.3515625,96794624
2024-06-26 17:30:00,61113.87890625,61290.19921875,60975.91796875,61007.3046875,61007.3046875,109690880
2024-06-26 17:45:00,61002.87890625,61182.875,61002.87890625,61182.875,61182.875,73560064
2024-06-26 18:00:00,61208.25,61208.25,61004.65234375,61031.2734375,61031.2734375,0
